repo_name,file_name,alert,commit,state,prev_count,cur_count,file
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py
rapydo/do,controller/utilities/services.py,too-many-branches,faf3f4a17124cfd25800b234c85c171696fcbb76,added,0,1,controller/utilities/services.py
rapydo/do,controller/utilities/services.py,too-many-branches,19801b2bd3c4d46c4ac05e14d48e6c462588ff0e,removed,1,0,controller/utilities/services.py
Giswater/giswater_qgis_plugin,core/threads/project_layers_config.py,too-many-branches,69ebf473eb3b7af7921cef31316f2bfe4bb9f28a,removed,1,0,core/threads/project_layers_config.py
Giswater/giswater_qgis_plugin,core/threads/project_layers_config.py,too-many-branches,11442e9616a8600e46a769847e7842fb78dfba9d,added,0,1,core/threads/project_layers_config.py
Giswater/giswater_qgis_plugin,core/threads/project_layers_config.py,too-many-branches,bab4b0b30526eecaf947c1ff4c5a8b957c03044b,removed,1,0,core/threads/project_layers_config.py
zephyrproject-rtos/zephyr,scripts/logging/dictionary/log_parser.py,too-many-branches,dc6b51a52d8216d99a4f1650a96434c7816ec385,removed,1,0,scripts/logging/dictionary/log_parser.py
mpi4py/mpi4py,conf/cythonize.py,too-many-branches,f95666b66da07032d7219320d8e788aeee23e9d5,added,0,1,conf/cythonize.py
mpi4py/mpi4py,conf/cythonize.py,too-many-branches,85ba75defe0e73dd86c00b54745fccf4b5831cc1,removed,1,0,conf/cythonize.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/model_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1/services/model_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/model_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/model_service/client.py
psychopy/psychopy,psychopy/core.py,too-many-branches,85466e731da672815960403053023fcdd7e0c66a,added,0,1,psychopy/core.py
psychopy/psychopy,psychopy/core.py,too-many-branches,0666040304552a3757059f306a2ebe1f76206daf,removed,1,0,psychopy/core.py
psychopy/psychopy,psychopy/core.py,too-many-branches,cf42ff4dc19b53ca608c89597fb47406f3d81a1f,added,0,1,psychopy/core.py
psychopy/psychopy,psychopy/core.py,too-many-branches,877f712c137332ef0c41fa62fa5fad105f56733a,removed,1,0,psychopy/core.py
metabrainz/listenbrainz-server,listenbrainz/listenstore/timescale_utils.py,too-many-branches,0eb3ef684ef65fa7743d55ecd31b159a0ac2bd3f,removed,1,0,listenbrainz/listenstore/timescale_utils.py
EducationalTestingService/rsmtool,rsmtool/writer.py,too-many-branches,f6fa9813c3d18e7d1986cf8a2f0aaa1249ce5d21,removed,1,0,rsmtool/writer.py
EducationalTestingService/rsmtool,rsmtool/writer.py,too-many-branches,16f40de16c41f4ae5433209a6864a81af27f7728,added,0,1,rsmtool/writer.py
EducationalTestingService/rsmtool,rsmtool/writer.py,too-many-branches,b86256ce9d2582a147f13ef10fd800dda89f0d4e,removed,1,0,rsmtool/writer.py
astropy/photutils,photutils/segmentation/detect.py,too-many-branches,830c7900a6b5f9af6aa65a722c407ffb6c1a6cf4,added,0,1,photutils/segmentation/detect.py
astropy/photutils,photutils/segmentation/detect.py,too-many-branches,2737cb56940079bb98e2e5a9a14b56c9f9627b36,removed,1,0,photutils/segmentation/detect.py
genialis/resolwe-bio,resolwe_bio/processes/reads_processing/markduplicates.py,too-many-branches,3b79c48a19ead43b906c04ed09aee262688ef03c,added,0,1,resolwe_bio/processes/reads_processing/markduplicates.py
genialis/resolwe-bio,resolwe_bio/processes/reads_processing/markduplicates.py,too-many-branches,561670c802ca9f377a312c8c57edbf783b98d1bb,removed,1,0,resolwe_bio/processes/reads_processing/markduplicates.py
timcera/tsgettoolbox,src/tsgettoolbox/ulmo/cpc/drought/core.py,too-many-branches,750cb15418f276eb831d4d4517515ee94191802c,removed,1,0,src/tsgettoolbox/ulmo/cpc/drought/core.py
candlepin/subscription-manager,src/subscription_manager/cli_command/status.py,too-many-branches,78b720c5e2c409d6a8c2aa2f34dcb77b5f3ba225,removed,1,0,src/subscription_manager/cli_command/status.py
facelessuser/ColorHelper,lib/coloraide/spaces/srgb/css.py,too-many-branches,2365d8b9b5e8f1054c575818bf4a1684d2f9d121,removed,1,0,lib/coloraide/spaces/srgb/css.py
lablup/backend.ai-manager,src/ai/backend/manager/config.py,too-many-branches,00fbe414333793e2107441086f639070654e2111,removed,1,0,src/ai/backend/manager/config.py
tobi-wan-kenobi/bumblebee-status,bumblebee_status/modules/contrib/playerctl.py,too-many-branches,973dd6117e273828c963697a9a56c95b132cb64f,added,0,1,bumblebee_status/modules/contrib/playerctl.py
tobi-wan-kenobi/bumblebee-status,bumblebee_status/modules/contrib/playerctl.py,too-many-branches,771e7482d719994e72a0381d449ecc54cf342342,removed,1,0,bumblebee_status/modules/contrib/playerctl.py
tobi-wan-kenobi/bumblebee-status,bumblebee_status/modules/contrib/playerctl.py,too-many-branches,99bd2a81b6c4a27dc15d5bd6ad1cabb2d11669fd,added,0,1,bumblebee_status/modules/contrib/playerctl.py
jeremiah-c-leary/vhdl-style-guide,vsg/vhdlFile/classify/subtype_indication.py,too-many-branches,7225df8b9db9eb5b210c8b41597ad1d64eed5c3b,removed,1,0,vsg/vhdlFile/classify/subtype_indication.py
eljost/pysisyphus,deprecated/optimizers/ONIOMOpt.py,too-many-branches,ad4a77cd8a18ae35c2ab7cd2a9d58d5611a63468,removed,1,0,deprecated/optimizers/ONIOMOpt.py
openstack/tacker,tacker/vnfm/infra_drivers/kubernetes/k8s/translate_outputs.py,too-many-branches,3ad581fed256317d1b8b30ee4ba38c08486ca958,added,0,1,tacker/vnfm/infra_drivers/kubernetes/k8s/translate_outputs.py
openstack/tacker,tacker/vnfm/infra_drivers/kubernetes/k8s/translate_outputs.py,too-many-branches,e2db1c7a4032d316e5b655b858b023ace8435cd8,removed,1,0,tacker/vnfm/infra_drivers/kubernetes/k8s/translate_outputs.py
hyperspy/hyperspy,hyperspy/_components/power_law.py,too-many-branches,1c9f1be06a2e8ed8747aa823b0476c80db2d8712,added,0,1,hyperspy/_components/power_law.py
hyperspy/hyperspy,hyperspy/_components/power_law.py,too-many-branches,fa84384897ed504c981af6dcc0d73ec180cb1002,removed,1,0,hyperspy/_components/power_law.py
arviz-devs/arviz,arviz/plots/traceplot.py,too-many-branches,d607c7d7e7e3fd7fc3f5230fe22295fd1b61a980,added,0,1,arviz/plots/traceplot.py
arviz-devs/arviz,arviz/plots/traceplot.py,too-many-branches,422c00b3cc24f3983bea283396bff0195374dcc3,removed,1,0,arviz/plots/traceplot.py
arviz-devs/arviz,arviz/plots/traceplot.py,too-many-branches,2b31d7318da063cc26f0e41b0f86830d80df0558,added,0,1,arviz/plots/traceplot.py
arviz-devs/arviz,arviz/plots/traceplot.py,too-many-branches,4c9fb4f32af76a792c500fc76f8bfe4cbafcc9ec,removed,1,0,arviz/plots/traceplot.py
arviz-devs/arviz,arviz/plots/traceplot.py,too-many-branches,226d1418a959529f887c627dc751f6627bdbd345,added,0,1,arviz/plots/traceplot.py
arviz-devs/arviz,arviz/plots/traceplot.py,too-many-branches,b2b9cbc459c1ae9cafff4f3561f8481343a67c8d,removed,1,0,arviz/plots/traceplot.py
openstack/neutron,neutron/agent/linux/interface.py,too-many-branches,0580d03a2b9f133024deceff4fc5c136a86d01b9,added,0,1,neutron/agent/linux/interface.py
openstack/neutron,neutron/agent/linux/interface.py,too-many-branches,f7fac03ae1a4b1b1471f6054ba058382a1b9e1a1,removed,1,0,neutron/agent/linux/interface.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/specialist_pool_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1/services/specialist_pool_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/specialist_pool_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/specialist_pool_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/migration_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1/services/migration_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/migration_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/migration_service/client.py
couchbase/couchbase-python-client,couchbase/management/queries.py,too-many-branches,0486ada67f16f9a8a273f7d7b4b6d11ee1c50ba7,added,0,1,couchbase/management/queries.py
couchbase/couchbase-python-client,couchbase/management/queries.py,too-many-branches,6d305796b094024c2ea07c8c963899999420f610,removed,1,0,couchbase/management/queries.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py,too-many-branches,4ddc426a6b4b8cd319fa885e363c94b35ef777d9,removed,1,0,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py,too-many-branches,81366dcec173ed1e63b17e242c1ef74f623dd31b,added,0,1,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/prediction_service/client.py
OCHA-DAP/hdx-python-api,src/hdx/data/resource.py,too-many-branches,cadfcb090c288b8925076e6140c5b22aad85e45f,removed,1,0,src/hdx/data/resource.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/featurestore_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/featurestore_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/featurestore_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/featurestore_service/client.py
isard-vdi/isard,api/src/api/libv2/api_desktops_persistent.py,too-many-branches,73f16b09b7032a855cd7c71f115ae25f756dc212,removed,1,0,api/src/api/libv2/api_desktops_persistent.py
isard-vdi/isard,api/src/api/libv2/api_desktops_persistent.py,too-many-branches,2419b45427e7613b6c6bb200f72bbb180240d219,added,0,1,api/src/api/libv2/api_desktops_persistent.py
isard-vdi/isard,api/src/api/libv2/api_desktops_persistent.py,too-many-branches,086028b3250cb0de138c6edf5c249b60d440496f,increase,1,2,api/src/api/libv2/api_desktops_persistent.py
digitalocean/netbox,netbox/utilities/tables.py,too-many-branches,b0478a7e5bc5d53458588f91bef556e4aa36866e,added,0,1,netbox/utilities/tables.py
digitalocean/netbox,netbox/utilities/tables.py,too-many-branches,00a8fd654eb4eab47972c3ad7ca2b5bc6752d3e4,removed,1,0,netbox/utilities/tables.py
SasView/sasmodels,sasmodels/data.py,too-many-branches,69ec80f641366fc1c80fed9bcfff0d283905e6ef,removed,1,0,sasmodels/data.py
SasView/sasmodels,sasmodels/data.py,too-many-branches,84db7a50ae40a38a16b4f9c6430e31c26f8407f4,added,0,1,sasmodels/data.py
SasView/sasmodels,sasmodels/data.py,too-many-branches,f549e37e13404ccb975dec4ce01b1bd567aa14b4,increase,1,2,sasmodels/data.py
SasView/sasmodels,sasmodels/data.py,too-many-branches,c933e15f01b161340464474925f729e6fceb5497,decrease,2,1,sasmodels/data.py
SasView/sasmodels,sasmodels/data.py,too-many-branches,9d70932f0a036297ae0371e58a6ab4edd06a3541,removed,1,0,sasmodels/data.py
mrachinskiy/jewelcraft,op_design_report/report_get.py,too-many-branches,53791c3c6e0564cb7bbb79a524cedf69db7dc9a0,removed,1,0,op_design_report/report_get.py
mrachinskiy/jewelcraft,op_design_report/report_get.py,too-many-branches,819d399e0be82cfcb8319f4482ee45b6bd7a2d23,added,0,1,op_design_report/report_get.py
jeremiah-c-leary/vhdl-style-guide,vsg/rules/constant/rule_014.py,too-many-branches,619a0a8b3498248392f36669549af8170e836cb5,added,0,1,vsg/rules/constant/rule_014.py
jeremiah-c-leary/vhdl-style-guide,vsg/rules/constant/rule_014.py,too-many-branches,41b0a3704fc9e916294547ea0350a6d37104048a,removed,1,0,vsg/rules/constant/rule_014.py
rackerlabs/django-DefectDojo,dojo/tools/wpscan/parser.py,too-many-branches,863036a2e6724b7ffa89ee3685abd80cd21c1f3e,added,0,1,dojo/tools/wpscan/parser.py
rackerlabs/django-DefectDojo,dojo/tools/wpscan/parser.py,too-many-branches,a51e7f9ce7b54387df1f78579d2645df72ac9b8c,removed,1,0,dojo/tools/wpscan/parser.py
openzim/zimfarm,dispatcher/backend/src/utils/offliners.py,too-many-branches,aa1175d7ad7121e6e66733603dea6d1c6fb8e02e,added,0,1,dispatcher/backend/src/utils/offliners.py
openzim/zimfarm,dispatcher/backend/src/utils/offliners.py,too-many-branches,ff81bc3c0e5cad8aec461d5bd9a40679362fe20d,removed,1,0,dispatcher/backend/src/utils/offliners.py
couchbase/couchbase-python-client,couchbase/exceptions.py,too-many-branches,6b6144bad0d40e849c65482a5fcec371b6b2efb2,added,0,1,couchbase/exceptions.py
couchbase/couchbase-python-client,couchbase/exceptions.py,too-many-branches,73bf1e22d61d14a4fbd6336d569b9149fbf48e94,removed,1,0,couchbase/exceptions.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,5c0b20a3a383e69278f6347a958ccb1388d0334e,increase,2,3,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,f4c9d966fb20d9ca3221d31bd9eb31117065808c,decrease,3,2,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,9d94a95c48b55f517569a00aafb3d378f05bd80f,decrease,2,1,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,59b275c1dc63c5422495cf4d1564b674a32f4d77,removed,1,0,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,5402ea57a6f0fe606a3de3731dcb903186b1f4c2,added,0,1,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,b678ecac30c629e215190f6001b3519feb9f1046,removed,1,0,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,857a9b11922eceff192ebaa6fef351e6dac33734,added,0,1,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,9a00692ca757a6380b99fd544d25b8d95ab16241,removed,1,0,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,55cd96a1aaf255f5b74d4d37bab3fe834d210f98,added,0,1,pandas/core/indexes/period.py
pandas-dev/pandas,pandas/core/indexes/period.py,too-many-branches,c43727711067e474857005cb7669fcec6552cac2,removed,1,0,pandas/core/indexes/period.py
fabioz/Pydev,plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_safe_repr.py,too-many-branches,c75ac9458676aef47eac0f51cef1728418aaaeb2,added,0,1,plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_safe_repr.py
fabioz/Pydev,plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_safe_repr.py,too-many-branches,89c9e747e052957de792eef2127b6574db1aa2be,removed,1,0,plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_safe_repr.py
django-crispy-forms/django-crispy-forms,crispy_forms/helper.py,too-many-branches,07b8783d456eb49248d1e5aa3d36fc2e53aa7bac,added,0,1,crispy_forms/helper.py
django-crispy-forms/django-crispy-forms,crispy_forms/helper.py,too-many-branches,6477527efbf9943140478595d2ef6211d56ed8ae,removed,1,0,crispy_forms/helper.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py,too-many-branches,4ddc426a6b4b8cd319fa885e363c94b35ef777d9,removed,1,0,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py,too-many-branches,81366dcec173ed1e63b17e242c1ef74f623dd31b,added,0,1,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/specialist_pool_service/client.py
benvanwerkhoven/kernel_tuner,kernel_tuner/strategies/hillclimbers.py,too-many-branches,4e4313df6ae7011f6adef3f10f50d594879e040e,removed,2,0,kernel_tuner/strategies/hillclimbers.py
benvanwerkhoven/kernel_tuner,kernel_tuner/strategies/hillclimbers.py,too-many-branches,851f2ec9c52648d89314d503e3026270f115afb7,added,0,1,kernel_tuner/strategies/hillclimbers.py
benvanwerkhoven/kernel_tuner,kernel_tuner/strategies/hillclimbers.py,too-many-branches,3c008a5adc4d6c766516a18b368105386acc937c,removed,1,0,kernel_tuner/strategies/hillclimbers.py
mozilla-services/tecken,tecken/api/views.py,too-many-branches,aec495e8cf2fe01da33f71b525116fef303312e3,added,0,2,tecken/api/views.py
mozilla-services/tecken,tecken/api/views.py,too-many-branches,3d2036564b4e60469c56d99c160d540866b16ba8,decrease,2,1,tecken/api/views.py
mozilla-services/tecken,tecken/api/views.py,too-many-branches,a586325c8fee3ef0623e4660795451e08908255e,removed,1,0,tecken/api/views.py
tensorflow/tensorflow,tensorflow/python/data/ops/multi_device_iterator_ops.py,too-many-branches,5752503c41c88133948b51d69a3caa0bbe09e31b,added,0,1,tensorflow/python/data/ops/multi_device_iterator_ops.py
tensorflow/tensorflow,tensorflow/python/data/ops/multi_device_iterator_ops.py,too-many-branches,2f068c31f44813a48086cb44a9aea6dae5273371,removed,1,0,tensorflow/python/data/ops/multi_device_iterator_ops.py
deepmind/dm_control,dm_control/autowrap/autowrap.py,too-many-branches,662a3ce7befdc5f3bb17186ca5f9a9d8aa4f522a,removed,1,0,dm_control/autowrap/autowrap.py
akrherz/pyIEM,src/pyiem/windrose_utils.py,too-many-branches,f257b6bc888ae25afafaab00541fa548d4d5e397,removed,1,0,src/pyiem/windrose_utils.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/model_service/client.py,too-many-branches,4ddc426a6b4b8cd319fa885e363c94b35ef777d9,removed,1,0,google/cloud/aiplatform_v1beta1/services/model_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/model_service/client.py,too-many-branches,81366dcec173ed1e63b17e242c1ef74f623dd31b,added,0,1,google/cloud/aiplatform_v1beta1/services/model_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/model_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/model_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/model_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/model_service/client.py
ray-project/ray,rllib/policy/tf_policy.py,too-many-branches,6f342a22214e2dc0c77abc8662600ef00ecdcbcc,added,0,1,rllib/policy/tf_policy.py
ray-project/ray,rllib/policy/tf_policy.py,too-many-branches,1263015931f30b75f5ada5ebb4a82905eccc8669,increase,1,2,rllib/policy/tf_policy.py
ray-project/ray,rllib/policy/tf_policy.py,too-many-branches,d90c6cfbd643668ee210eb8d40a370447825dab9,decrease,2,1,rllib/policy/tf_policy.py
ray-project/ray,rllib/policy/tf_policy.py,too-many-branches,d83bbda2816b1781eb61342b4539578149eeb686,removed,1,0,rllib/policy/tf_policy.py
gajim/gajim,gajim/gtk/search_view.py,too-many-branches,13d23b16d13c642541e42d06df1ef888a3d4d5ce,added,0,1,gajim/gtk/search_view.py
gajim/gajim,gajim/gtk/search_view.py,too-many-branches,8b35d0545287d8778f9fcc6f4a27e9f3ccab84d7,removed,1,0,gajim/gtk/search_view.py
OCA/l10n-romania,l10n_ro_stock_account/models/stock_move.py,too-many-branches,eb707db04caab1f80a39a676eb02518f23703b6f,removed,1,0,l10n_ro_stock_account/models/stock_move.py
OCA/l10n-romania,l10n_ro_stock_account/models/stock_move.py,too-many-branches,b81b9766b295f64aab2324b7df2e23e7de0c74d1,added,0,1,l10n_ro_stock_account/models/stock_move.py
OCA/l10n-romania,l10n_ro_stock_account/models/stock_move.py,too-many-branches,977b61dc4d85117ac01f36ec553bd68ae94a5911,increase,1,2,l10n_ro_stock_account/models/stock_move.py
OCA/l10n-romania,l10n_ro_stock_account/models/stock_move.py,too-many-branches,9bfabfc916124514e9cbcc9aedbfdb1981abef54,decrease,2,1,l10n_ro_stock_account/models/stock_move.py
OCA/l10n-romania,l10n_ro_stock_account/models/stock_move.py,too-many-branches,7e59dea2b7a0388553205a316ce3c4e0a13ad6bf,removed,1,0,l10n_ro_stock_account/models/stock_move.py
OCA/l10n-romania,l10n_ro_stock_account/models/stock_move.py,too-many-branches,04595dbeacc68f714ed60c886ae1f4fbf173eae7,added,0,1,l10n_ro_stock_account/models/stock_move.py
wikimedia/pywikibot-core,scripts/add_text.py,too-many-branches,6a3884c75d50bad67e873f6fed9dbd19975dc185,added,0,2,scripts/add_text.py
wikimedia/pywikibot-core,scripts/add_text.py,too-many-branches,ef38f8442e6ffad0677bc67b270481eced09ca0b,removed,2,0,scripts/add_text.py
wikimedia/pywikibot-core,scripts/add_text.py,too-many-branches,adf70beaed08ec13658af9ffb7d48315bd818c17,added,0,2,scripts/add_text.py
wikimedia/pywikibot-core,scripts/add_text.py,too-many-branches,2db4e7d2ba565c5eaeeae9a248fb365ac371b49d,decrease,2,1,scripts/add_text.py
wikimedia/pywikibot-core,scripts/add_text.py,too-many-branches,e317d52cc2b53217462ad0525d3d6c15dfde0d92,removed,1,0,scripts/add_text.py
spesmilo/electrum,electrum/trampoline.py,too-many-branches,a4f5cfc91a8904c8fb9c2c60fc06a1cd1b6f5227,removed,1,0,electrum/trampoline.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/index_endpoint_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/index_endpoint_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/index_endpoint_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/index_endpoint_service/client.py
explosion/thinc,thinc/layers/chain.py,too-many-branches,522aff0243a625a1a460333a528903abdccd6825,removed,1,0,thinc/layers/chain.py
explosion/thinc,thinc/layers/chain.py,too-many-branches,a61582a4020aea1e5174b9b6931ef941f1b3c080,added,0,1,thinc/layers/chain.py
explosion/thinc,thinc/layers/chain.py,too-many-branches,f6eee9a810190d14770eb1f31072e4e09c76a10a,removed,1,0,thinc/layers/chain.py
DiCarloLab-Delft/PycQED_py3,pycqed/instrument_drivers/meta_instrument/HAL/HAL_ShimSQ.py,too-many-branches,6bce37f0f67c360dce5069df05c469ca81752672,decrease,2,1,pycqed/instrument_drivers/meta_instrument/HAL/HAL_ShimSQ.py
DiCarloLab-Delft/PycQED_py3,pycqed/instrument_drivers/meta_instrument/HAL/HAL_ShimSQ.py,too-many-branches,f41d7785ea96c68e2b400ee791f8d93bd8b571cf,removed,1,0,pycqed/instrument_drivers/meta_instrument/HAL/HAL_ShimSQ.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,b54655a55feb3d98dbad7e23965d953d8326186d,removed,1,0,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,f3fe88e89e4c0048fa9136cc4bf56855784113dc,added,0,1,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,e328bf3ec4768ac170a4b6d5c489f93ab1510074,increase,1,2,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,205bf7ab0a862acff1ba964483c651b86e8406e5,removed,2,0,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,20e14763fd8ea76156f2f064c23660f882eae8e7,added,0,2,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,143369c812eed703f9576a362b45bc8f104c7aa8,removed,2,0,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,a6984b851463cb898377c128bdb90bb11fe90dcf,added,0,1,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,5777fe2222e3b6fc19b1f8aa333a2c670ce2e846,increase,1,2,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,0b1293015180af9301d68176e9e34ba04303617a,increase,2,3,zephyr/zmake/zmake/zmake.py
coreboot/chrome-ec,zephyr/zmake/zmake/zmake.py,too-many-branches,b45b66546b178aec87928e682440217855633a7f,increase,3,4,zephyr/zmake/zmake/zmake.py
all-of-us/raw-data-repository,rdr_service/resource/generators/consent_metrics.py,too-many-branches,e601be53cadb25e756e560df20da2cb8488ffb50,added,0,1,rdr_service/resource/generators/consent_metrics.py
all-of-us/raw-data-repository,rdr_service/resource/generators/consent_metrics.py,too-many-branches,e8d8ff76a14ceadabfca6666fd2f00f0740fa05b,removed,1,0,rdr_service/resource/generators/consent_metrics.py
streamlink/streamlink,src/streamlink/plugins/rtve.py,too-many-branches,5c5704a5bd337201b34ddd9ce2291568221fc018,added,0,1,src/streamlink/plugins/rtve.py
streamlink/streamlink,src/streamlink/plugins/rtve.py,too-many-branches,ad8cf544236a420808111efeec6122d8a41467e5,removed,1,0,src/streamlink/plugins/rtve.py
NaturalHistoryMuseum/ckanext-nhm,ckanext/nhm/routes/record.py,too-many-branches,89f712275574dd19807f3fc50b8502b0ebcf9664,removed,1,0,ckanext/nhm/routes/record.py
matrix-org/synapse,synapse/rest/client/push_rule.py,too-many-branches,ecbfa4fe4fa7625dec14ef8f9bd06cc4ad141de0,added,0,1,synapse/rest/client/push_rule.py
matrix-org/synapse,synapse/rest/client/push_rule.py,too-many-branches,acda9f07c858902ab072d49f6ad3e26df874d06e,removed,1,0,synapse/rest/client/push_rule.py
timcera/tsgettoolbox,src/tsgettoolbox/appdirs.py,too-many-branches,777201b2e04fd5af1315791e0ee3636b3cabdde1,removed,1,0,src/tsgettoolbox/appdirs.py
